alpha_1,alpha_2,imaginary,real
2160.036,21960.036,1.592098906,-0.696621843
2520.036,25560.036,1.592296973,-0.696618744
2880.036,29160.036,1.592446121,-0.696616408
3240.036,32760.036,1.592562481,-0.696614583
360.036,3600.036,1.593462654,-0.696638397
720.036,7200.036,1.593483684,-0.696619074
1080.036,10800.036,1.593490697,-0.696612631
1440.036,14400.036,1.593494204,-0.69660941
1800.036,18000.036,1.593496309,-0.696607477
2160.036,21600.036,1.593497712,-0.696606188
2520.036,25200.036,1.593498715,-0.696605267
2880.036,28800.036,1.593499466,-0.696604577
3240.036,32400.036,1.593500051,-0.69660404
3600.036,35640.036,1.594361812,-0.696593903
3240.036,32040.036,1.594458076,-0.696593251
2880.036,28440.036,1.5945787,-0.696592435
2520.036,24840.036,1.59473427,-0.696591385
2160.036,21240.036,1.594942545,-0.696589983
1800.036,17640.036,1.59523577,-0.696588015
3600.036,35280.036,1.595240166,-0.696583989
3240.036,31680.036,1.595437233,-0.696582207
1440.036,14040.036,1.595679234,-0.696585054
2880.036,28080.036,1.595684789,-0.69657997
2520.036,24480.036,1.596005088,-0.696577079
3600.036,34920.036,1.596136093,-0.696573863
1080.036,10440.036,1.596428172,-0.696580094
2160.036,20880.036,1.596435715,-0.696573198
3240.036,31320.036,1.596438229,-0.696570899
2880.036,27720.036,1.596818749,-0.696567168
1800.036,17280.036,1.597045533,-0.696567713
3600.036,34560.036,1.597050127,-0.696563517
2520.036,24120.036,1.597312701,-0.696562329
3240.036,30960.036,1.597461805,-0.696559317
720.036,6840.036,1.597964037,-0.696570081
1440.036,13680.036,1.597975777,-0.696559371
2160.036,20520.036,1.597979691,-0.696555801
2880.036,27360.036,1.597981648,-0.696554016
3600.036,34200.036,1.597982823,-0.696552945
3240.036,30600.036,1.598508733,-0.696547452
2520.036,23760.036,1.598658732,-0.696547114
1800.036,16920.036,1.598929953,-0.696546514
3600.036,33840.036,1.598934757,-0.696542138
2880.036,27000.036,1.599174609,-0.696540499
1080.036,10080.036,1.599568985,-0.696545157
2160.036,20160.036,1.599577113,-0.696537759
3240.036,30240.036,1.599579823,-0.696535293
3600.036,33480.036,1.599906533,-0.696531089
2520.036,23400.036,1.600044901,-0.696531413
1440.036,13320.036,1.6003926,-0.69653225
2880.036,26640.036,1.600398814,-0.696526601
3240.036,29880.036,1.600675921,-0.696522828
1800.036,16560.036,1.600893749,-0.696524359
3600.036,33120.036,1.600898778,-0.69651979
2160.036,19800.036,1.601230809,-0.696519035
2520.036,23040.036,1.601473032,-0.6965152
2880.036,26280.036,1.601655507,-0.696512307
3240.036,29520.036,1.601797915,-0.696510047
3600.036,32760.036,1.601912146,-0.696508232
360.036,3240.036,1.602899934,-0.696539359
720.036,6480.036,1.60292625,-0.6965155
1080.036,9720.036,1.602935026,-0.696507545
1440.036,12960.036,1.602939416,-0.696503567
1800.036,16200.036,1.60294205,-0.69650118
2160.036,19440.036,1.602943806,-0.696499589
2520.036,22680.036,1.60294506,-0.696498452
2880.036,25920.036,1.602946001,-0.696497599
3240.036,29160.036,1.602946733,-0.696496936
3600.036,32400.036,1.602947318,-0.696496406
3960.036,35640.036,1.602947797,-0.696495972
3960.036,35280.036,1.603908394,-0.696484971
3600.036,32040.036,1.604005008,-0.696484302
3240.036,28800.036,1.60412335,-0.696483484
2880.036,25560.036,1.604271678,-0.696482459
2520.036,22320.036,1.604463044,-0.696481141
2160.036,19080.036,1.604719356,-0.696479379
3960.036,34920.036,1.604888157,-0.696473734
1800.036,15840.036,1.605080434,-0.696476906
3600.036,31680.036,1.605085958,-0.696471912
3240.036,28440.036,1.605328789,-0.696469676
1440.036,12600.036,1.605627011,-0.696473182
2880.036,25200.036,1.605634,-0.696466868
3960.036,34560.036,1.605887667,-0.696462253
2520.036,21960.036,1.606029171,-0.696463238
3600.036,31320.036,1.606190946,-0.696459224
1080.036,9360.036,1.606551445,-0.69646694
2160.036,18720.036,1.606560952,-0.696458359
3240.036,28080.036,1.606564122,-0.696455498
3960.036,34200.036,1.606907527,-0.696450518
2880.036,24840.036,1.607034506,-0.696450806
1800.036,15480.036,1.607314983,-0.696451456
3600.036,30960.036,1.607320782,-0.696446227
2520.036,21600.036,1.607645771,-0.696444712
3240.036,27720.036,1.607830476,-0.696440936
3960.036,33840.036,1.607948365,-0.696438523
720.036,6120.036,1.60845255,-0.69645432
1440.036,12240.036,1.608467401,-0.69644094
2160.036,18360.036,1.608472353,-0.69643648
2880.036,24480.036,1.608474829,-0.696434249
3600.036,30600.036,1.608476315,-0.696432911
3960.036,33480.036,1.609010837,-0.696426258
3240.036,27360.036,1.609129037,-0.696425974
2520.036,21240.036,1.609315326,-0.696425531
1800.036,15120.036,1.60965234,-0.696424745
3600.036,30240.036,1.609658432,-0.696419264
2880.036,24120.036,1.609956691,-0.696417177
3960.036,33120.036,1.610095624,-0.696413714
1080.036,9000.036,1.610447284,-0.696422969
2160.036,18000.036,1.610457607,-0.696413688
3240.036,27000.036,1.610461049,-0.696410594
3600.036,29880.036,1.610868064,-0.696405272
2520.036,20880.036,1.611040483,-0.696405659
3960.036,32760.036,1.611203437,-0.696400881
1440.036,11880.036,1.61147401,-0.696406666
2880.036,23760.036,1.611481918,-0.696399564
4320.036,35640.036,1.611484554,-0.696397196
3240.036,26640.036,1.611827823,-0.696394779
1800.036,14760.036,1.612099774,-0.696396675
3600.036,29520.036,1.612106182,-0.696390923
3960.036,32400.036,1.612335019,-0.696387749
2160.036,17640.036,1.612521084,-0.696389924
4320.036,35280.036,1.61252647,-0.696385092
2520.036,20520.036,1.612824071,-0.696385058
2880.036,23400.036,1.613052443,-0.696381383
3240.036,26280.036,1.61323074,-0.69637851
3600.036,29160.036,1.613373805,-0.696376203
3960.036,32040.036,1.613491143,-0.696374309
4320.036,34920.036,1.61358912,-0.696372726
360.036,2880.036,1.614611332,-0.696415467
720.036,5760.036,1.614645025,-0.696385267
1080.036,8640.036,1.614656264,-0.696375197
1440.036,11520.036,1.614661884,-0.696370162
1800.036,14400.036,1.614665257,-0.696367141
2160.036,17280.036,1.614667506,-0.696365126
2520.036,20160.036,1.614669112,-0.696363687
2880.036,23040.036,1.614670317,-0.696362608
3240.036,25920.036,1.614671254,-0.696361769
3600.036,28800.036,1.614672004,-0.696361097
3960.036,31680.036,1.614672617,-0.696360548
4320.036,34560.036,1.614673128,-0.69636009
4320.036,34200.036,1.615779147,-0.696347175
3960.036,31320.036,1.615880285,-0.696346455
3600.036,28440.036,1.616001897,-0.696345591
3240.036,25560.036,1.616150898,-0.696344533
2880.036,22680.036,1.616337716,-0.696343209
2520.036,19800.036,1.616578841,-0.696341503
2160.036,16920.036,1.61690198,-0.696339225
4320.036,33840.036,1.616907854,-0.696333972
3960.036,30960.036,1.61711503,-0.696332019
1800.036,14040.036,1.61735755,-0.696336024
3600.036,28080.036,1.617364662,-0.696329667
3240.036,25200.036,1.61767129,-0.69632678
1440.036,11160.036,1.618047944,-0.696331203
2880.036,22320.036,1.618056952,-0.696323153
4320.036,33480.036,1.618059956,-0.69632047
3960.036,30600.036,1.618377772,-0.696317225
2520.036,19440.036,1.618556725,-0.696318459
3600.036,27720.036,1.618761533,-0.696313309
1080.036,8280.036,1.619217762,-0.696323111
2160.036,16560.036,1.619230045,-0.696312144
3240.036,24840.036,1.61923414,-0.696308488
4320.036,33120.036,1.619236187,-0.69630666
3960.036,30240.036,1.619669476,-0.696302062
2880.036,21960.036,1.619830484,-0.696302408
4680.036,35640.036,1.619972826,-0.696297576
1800.036,13680.036,1.620186304,-0.696303196
3600.036,27360.036,1.62019381,-0.696296499
4320.036,32760.036,1.620437316,-0.696292531
2520.036,19080.036,1.620606482,-0.696294503
3240.036,24480.036,1.620841252,-0.696289631
3960.036,29880.036,1.620991152,-0.696286515
4680.036,35280.036,1.621095159,-0.696284351
720.036,5400.036,1.621632009,-0.696306721
1440.036,10800.036,1.621651285,-0.696289533
2160.036,16200.036,1.621657713,-0.696283803
2880.036,21600.036,1.621660927,-0.696280938
3600.036,27000.036,1.621662856,-0.696279219
4320.036,32400.036,1.621664142,-0.696278072
4680.036,34920.036,1.622239766,-0.696270839
3960.036,29520.036,1.622343856,-0.69627057
3240.036,24120.036,1.622494536,-0.696270183
2520.036,18720.036,1.622732107,-0.69626958
4320.036,32040.036,1.622917499,-0.696263272
1800.036,13320.036,1.623162177,-0.696268511
3600.036,26640.036,1.623170109,-0.696261447
4680.036,34560.036,1.623407318,-0.696257031
2880.036,21240.036,1.62355107,-0.696258703
3960.036,29160.036,1.623728694,-0.69625421
1080.036,7920.036,1.624178059,-0.696266098
2160.036,15840.036,1.624191525,-0.696254111
3240.036,23760.036,1.624196014,-0.696250115
4320.036,31680.036,1.624198259,-0.696248117
4680.036,34200.036,1.624598514,-0.696242916
3600.036,26280.036,1.624717079,-0.696243163
2520.036,18360.036,1.624937898,-0.696243631
3960.036,28800.036,1.625146828,-0.69623742
1440.036,10440.036,1.625493542,-0.696244861
2880.036,20880.036,1.625503884,-0.696235662
4320.036,31320.036,1.625507332,-0.696232595
4680.036,33840.036,1.625814079,-0.696228486
3240.036,23400.036,1.625947827,-0.696229398
1800.036,12960.036,1.626296967,-0.696231806
3600.036,25920.036,1.62630536,-0.696224345
3960.036,28440.036,1.626599473,-0.696220182
2160.036,15480.036,1.626838605,-0.69622297
4320.036,30960.036,1.626845667,-0.696216694
4680.036,33480.036,1.62705477,-0.696213728
2520.036,18000.036,1.627228482,-0.696216592
2880.036,20520.036,1.627522543,-0.696211771
3240.036,23040.036,1.627752244,-0.696207999
3600.036,25560.036,1.62793663,-0.696204968
3960.036,28080.036,1.628087907,-0.696202478
4320.036,30600.036,1.628214258,-0.696200397
4680.036,33120.036,1.628321375,-0.696198632
5040.036,35640.036,1.628413338,-0.696197115
360.036,2520.036,1.629532693,-0.696256028
720.036,5040.036,1.629577101,-0.696216581
1080.036,7560.036,1.629591915,-0.696203427
1440.036,10080.036,1.629599324,-0.696196849
1800.036,12600.036,1.62960377,-0.696192902
2160.036,15120.036,1.629606734,-0.696190271
2520.036,17640.036,1.629608851,-0.696188391
2880.036,20160.036,1.629610439,-0.696186981
3240.036,22680.036,1.629611675,-0.696185885
3600.036,25200.036,1.629612663,-0.696185008
3960.036,27720.036,1.629613471,-0.69618429
4320.036,30240.036,1.629614145,-0.696183692
4680.036,32760.036,1.629614715,-0.696183186
5040.036,35280.036,1.629615204,-0.696182752
5040.036,34920.036,1.630840861,-0.696168076
4680.036,32400.036,1.630935648,-0.696167377
4320.036,29880.036,1.631046415,-0.696166562
3960.036,27360.036,1.631177574,-0.696165597
3600.036,24840.036,1.631335327,-0.696164437
3240.036,22320.036,1.631528677,-0.696163019
2880.036,19800.036,1.631771202,-0.696161243
2520.036,17280.036,1.632084397,-0.696158954
5040.036,34560.036,1.632091024,-0.696153077
4680.036,32040.036,1.632285067,-0.696151194
2160.036,14760.036,1.632504419,-0.696155894
4320.036,29520.036,1.632512206,-0.69614899
3960.036,27000.036,1.632781696,-0.696146377
1800.036,12240.036,1.633097162,-0.696151595
3600.036,24480.036,1.6331066,-0.696143229
5040.036,34200.036,1.633366436,-0.696137745
3240.036,21960.036,1.63350597,-0.696139362
4680.036,31680.036,1.633663905,-0.696134622
1440.036,9720.036,1.633996741,-0.696145111
2880.036,19440.036,1.634008717,-0.696134499
4320.036,29160.036,1.63401271,-0.696130961
3960.036,26640.036,1.634427395,-0.696126609
2520.036,16920.036,1.634660952,-0.696128197
5040.036,33840.036,1.634667871,-0.696122067
3600.036,24120.036,1.634928571,-0.696121352
4680.036,31320.036,1.635073136,-0.696117647
1080.036,7200.036,1.635524611,-0.696134214
2160.036,14400.036,1.635540987,-0.696119708
3240.036,21600.036,1.635546447,-0.696114873
4320.036,28800.036,1.635549178,-0.696112455
5040.036,33480.036,1.635996134,-0.696106033
3960.036,26280.036,1.636116312,-0.696106269
2880.036,19080.036,1.636327156,-0.69610669
4680.036,30960.036,1.636513777,-0.696100254
1800.036,11880.036,1.63679342,-0.696107655
3600.036,23760.036,1.636803451,-0.696098774
5400.036,35640.036,1.636806796,-0.696095814
4320.036,28440.036,1.637122919,-0.696093453
2520.036,16560.036,1.637344836,-0.69609603
5040.036,33120.036,1.637352066,-0.69608963
3240.036,21240.036,1.637653192,-0.696089506
3960.036,25920.036,1.637850174,-0.696085331
4680.036,30600.036,1.637986891,-0.696082429
5400.036,35280.036,1.638087331,-0.696080295
720.036,4680.036,1.638692201,-0.696112082
1440.036,9360.036,1.638718061,-0.696089197
2160.036,14040.036,1.638726684,-0.696081567
2880.036,18720.036,1.638730996,-0.696077751
3600.036,23400.036,1.638733583,-0.696075462
4320.036,28080.036,1.638735309,-0.696073936
5040.036,32760.036,1.638736541,-0.696072846
5400.036,34920.036,1.63939315,-0.696064438
4680.036,30240.036,1.639493592,-0.696064154
3960.036,25560.036,1.639630802,-0.696063769
3240.036,20880.036,1.639829491,-0.696063215
2520.036,16200.036,1.640142909,-0.696062353
5040.036,32400.036,1.640150471,-0.696055666
4320.036,27720.036,1.64038779,-0.696053882
1800.036,11520.036,1.640710769,-0.696060824
3600.036,23040.036,1.64072145,-0.696051379
5400.036,34560.036,1.640725011,-0.69604823
4680.036,29880.036,1.641035043,-0.696045413
2880.036,18360.036,1.64122505,-0.696047613
3960.036,25200.036,1.641460116,-0.696041554
5040.036,32040.036,1.641594807,-0.696038077
1080.036,6840.036,1.642054608,-0.69605738
2160.036,13680.036,1.642072788,-0.696041307
3240.036,20520.036,1.64207885,-0.696035948
4320.036,27360.036,1.642081881,-0.696033269
5400.036,34200.036,1.6420837,-0.696031661
4680.036,29520.036,1.642612461,-0.696026187
3600.036,22680.036,1.642769684,-0.696026486
2520.036,15840.036,1.643062629,-0.696027059
5040.036,31680.036,1.643070544,-0.696020064
3960.036,24840.036,1.643340146,-0.696018658
5400.036,33840.036,1.643470039,-0.696014718
1440.036,9000.036,1.643800495,-0.696028579
2880.036,18000.036,1.643814504,-0.6960162
4320.036,27000.036,1.643819175,-0.696012073
4680.036,29160.036,1.644227122,-0.696006457
3240.036,20160.036,1.644405018,-0.69600765
5040.036,31320.036,1.644578717,-0.696001612
1800.036,11160.036,1.644869691,-0.696010807
3600.036,22320.036,1.644881083,-0.696000743
5400.036,33480.036,1.644884881,-0.695997388
5760.036,35640.036,1.645153886,-0.695993673
3960.036,24480.036,1.645273031,-0.695995047
2160.036,13320.036,1.645591749,-0.695998748
4320.036,26640.036,1.645601348,-0.695990269
4680.036,28800.036,1.645880364,-0.695986204
2520.036,15480.036,1.646112118,-0.695990028
5040.036,30960.036,1.64612041,-0.695982704
5400.036,33120.036,1.646329117,-0.695979658
2880.036,17640.036,1.646504946,-0.695983429
5760.036,35280.036,1.646512245,-0.695976983
3240.036,19800.036,1.646812005,-0.695978261
3600.036,21960.036,1.64705862,-0.695974104
3960.036,24120.036,1.647261038,-0.695970688
4320.036,26280.036,1.647430165,-0.695967832
4680.036,28440.036,1.647573589,-0.695965407
5040.036,30600.036,1.647696755,-0.695963323
5400.036,32760.036,1.647803672,-0.695961513
5760.036,34920.036,1.647897357,-0.695959927
360.036,2160.036,1.649195997,-0.696043192
720.036,4320.036,1.649256776,-0.695989502
1080.036,6480.036,1.649277053,-0.695971597
1440.036,8640.036,1.649287195,-0.695962643
1800.036,10800.036,1.649293281,-0.69595727
2160.036,12960.036,1.649297339,-0.695953688
2520.036,15120.036,1.649300238,-0.695951129
2880.036,17280.036,1.649302412,-0.69594921
3240.036,19440.036,1.649304103,-0.695947717
3600.036,21600.036,1.649305456,-0.695946523
3960.036,23760.036,1.649306563,-0.695945546
4320.036,25920.036,1.649307485,-0.695944732
4680.036,28080.036,1.649308266,-0.695944043
5040.036,30240.036,1.649308935,-0.695943452
5400.036,32400.036,1.649309515,-0.69594294
5760.036,34560.036,1.649310022,-0.695942492
5760.036,34200.036,1.650751071,-0.695924668
5400.036,32040.036,1.650847652,-0.695923923
5040.036,29880.036,1.650958188,-0.695923072
4680.036,27720.036,1.651085939,-0.695922088
4320.036,25560.036,1.651235267,-0.69592094
3960.036,23400.036,1.651412141,-0.695919581
3600.036,21240.036,1.651624959,-0.695917948
3240.036,19080.036,1.651885916,-0.695915949
2880.036,16920.036,1.652213429,-0.695913446
5760.036,33840.036,1.652221369,-0.695906439
5400.036,31680.036,1.652419136,-0.695904446
2520.036,14760.036,1.65263668,-0.695910218
5040.036,29520.036,1.652645811,-0.695902162
4680.036,27360.036,1.652908231,-0.695899519
2160.036,12600.036,1.653204837,-0.6959059
4320.036,25200.036,1.653215576,-0.695896425
6120.036,35640.036,1.653455277,-0.695890695
3960.036,23040.036,1.653580463,-0.695892753
5760.036,33480.036,1.653721819,-0.695887793
1800.036,10440.036,1.654007683,-0.695899827
3600.036,20880.036,1.654020719,-0.695888326
5400.036,31320.036,1.654025065,-0.695884492
5040.036,29160.036,1.65437316,-0.695880703
3240.036,18720.036,1.654562387,-0.695882883
4680.036,27000.036,1.654776845,-0.695876309
6120.036,35280.036,1.654890633,-0.695872816
1440.036,8280.036,1.655228485,-0.695890657
2880.036,16560.036,1.655245066,-0.69587603
4320.036,24840.036,1.655250594,-0.695871154
5760.036,33120.036,1.655253358,-0.695868715
5400.036,30960.036,1.655666587,-0.695864044
3960.036,22680.036,1.65581438,-0.695865019
2520.036,14400.036,1.656132061,-0.695867136
5040.036,28800.036,1.656141657,-0.695858672
6120.036,34920.036,1.656354188,-0.695854543
3600.036,20520.036,1.656496566,-0.695857598
4680.036,26640.036,1.656693574,-0.695852431
5760.036,32760.036,1.656816965,-0.69584919
1080.036,6120.036,1.657308476,-0.69587521
2160.036,12240.036,1.657331238,-0.695855132
3240.036,18360.036,1.657338827,-0.695848438
4320.036,24480.036,1.657342623,-0.69584509
5400.036,30600.036,1.6573449,-0.695843082
6120.036,34560.036,1.657846783,-0.695835865
5040.036,28440.036,1.657952794,-0.695836046
3960.036,22320.036,1.65811692,-0.695836332
2880.036,16200.036,1.658404994,-0.695836846
5760.036,32400.036,1.658413661,-0.695829202
4680.036,26280.036,1.658660303,-0.695827855
1800.036,10080.036,1.659042603,-0.695838038
3600.036,20160.036,1.659056593,-0.695825701
5400.036,30240.036,1.659061257,-0.695821588
6120.036,34200.036,1.659369293,-0.695816766
4320.036,24120.036,1.659494097,-0.695818198
2520.036,14040.036,1.659798038,-0.695821705
5040.036,28080.036,1.659808134,-0.695812802
5760.036,32040.036,1.660044507,-0.695808735
3240.036,18000.036,1.660220957,-0.695812525
3960.036,21960.036,1.660491301,-0.695806642
4680.036,25920.036,1.660679019,-0.695802551
5400.036,29880.036,1.660816969,-0.695799541
6120.036,33840.036,1.660922627,-0.695797234
720.036,3960.036,1.661647181,-0.695843717
1440.036,7920.036,1.661683419,-0.695811752
