alpha_1,alpha_2,Imag,Real
1800.036,19440.036,0.949471372,-0.070041106
1800.036,19800.036,0.948739097,-0.070041528
1800.036,20160.036,0.948032424,-0.070041935
1800.036,20520.036,0.947350031,-0.070042329
1800.036,20880.036,0.946690689,-0.070042709
1800.036,21240.036,0.946053249,-0.070043077
1800.036,21600.036,0.945436636,-0.070043433
1800.036,21960.036,0.944839847,-0.070043778
1800.036,22320.036,0.944261939,-0.070044112
1800.036,22680.036,0.94370203,-0.070044435
1800.036,23040.036,0.943159293,-0.070044749
1800.036,23400.036,0.942632949,-0.070045054
1800.036,23760.036,0.942122265,-0.07004535
1800.036,24120.036,0.941626554,-0.070045637
1800.036,24480.036,0.941145166,-0.070045915
1800.036,24840.036,0.940677488,-0.070046186
1800.036,25200.036,0.940222944,-0.07004645
1800.036,25560.036,0.939780988,-0.070046706
1800.036,25920.036,0.939351103,-0.070046955
1800.036,26280.036,0.938932801,-0.070047198
1800.036,26640.036,0.938525621,-0.070047434
1800.036,27000.036,0.938129125,-0.070047664
1800.036,27360.036,0.937742897,-0.070047889
1800.036,27720.036,0.937366544,-0.070048107
1800.036,28080.036,0.936999691,-0.07004832
1800.036,28440.036,0.936641984,-0.070048528
1800.036,28800.036,0.936293084,-0.070048731
1800.036,29160.036,0.935952671,-0.070048929
1800.036,29520.036,0.935620437,-0.070049122
1800.036,29880.036,0.935296092,-0.07004931
1800.036,30240.036,0.934979359,-0.070049494
1800.036,30600.036,0.934669971,-0.070049674
1800.036,30960.036,0.934367677,-0.07004985
1800.036,31320.036,0.934072235,-0.070050022
1800.036,31680.036,0.933783414,-0.07005019
1800.036,32040.036,0.933500996,-0.070050355
1800.036,32400.036,0.933224768,-0.070050516
1800.036,32760.036,0.93295453,-0.070050673
1800.036,33120.036,0.932690089,-0.070050827
1800.036,33480.036,0.932431261,-0.070050978
1800.036,33840.036,0.932177867,-0.070051125
1800.036,34200.036,0.93192974,-0.07005127
1800.036,34560.036,0.931686717,-0.070051412
1800.036,34920.036,0.931448641,-0.07005155
1800.036,35280.036,0.931215363,-0.070051686
1800.036,35640.036,0.93098674,-0.07005182
2160.036,0.036,0.079026348,-0.166113285
2160.036,360.036,2.30067009,-0.071008241
2160.036,720.036,1.793716284,-0.069844767
2160.036,1080.036,1.563765471,-0.069780551
2160.036,1440.036,1.431147508,-0.069802319
2160.036,1800.036,1.344213184,-0.069831724
2160.036,2160.036,1.282564324,-0.06985794
2160.036,2520.036,1.236453005,-0.069879846
2160.036,2880.036,1.200605182,-0.069897992
2160.036,3240.036,1.171906824,-0.069913114
2160.036,3600.036,1.148395808,-0.069925842
2160.036,3960.036,1.128772007,-0.069936671
2160.036,4320.036,1.112138624,-0.069945979
2160.036,4680.036,1.097856406,-0.069954055
2160.036,5040.036,1.085457029,-0.069961124
2160.036,5400.036,1.07458934,-0.069967359
2160.036,5760.036,1.064984743,-0.069972898
2160.036,6120.036,1.056434207,-0.069977849
2160.036,6480.036,1.048772572,-0.0699823
